listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,listings_per_host,minimum_nights_per_listing
4479658,1905 House Near Guinness Storehouse,4069540,Alan & John,Dublin City,53.34161,-6.28063,Entire home/apt,170,10,4,26/07/2015,0.04,1,0,0,1,10
4492472,"Large, sunny room in quiet red brick terrace house",23303300,Jim,Dublin City,53.33534,-6.28121,Private room,48,2,21,18/08/2019,0.27,3,0,0,3,2
4534566,Beautiful 2 bed house 5min walk from Milltown luas,2634404,Clara,Dublin City,53.31251,-6.24724,Entire home/apt,185,6,15,07/08/2022,0.16,1,35,3,1,6
4585502,`Downtown Dublin Penthouse.,13670448,Ronan,Dublin City,53.34651,-6.24902,Entire home/apt,400,14,198,22/11/2022,2.05,1,160,36,1,14
4604580,Bungalow Twin Beds €90 per night Breakfast Incl. 1,23860388,Conor And Ann,Fingal,53.38268,-6.09421,Private room,90,2,72,20/11/2022,1.07,2,255,34,2,2
4630635,"Larkfield, Harold's Cross, Dublin 6W",23977500,Conor,Dublin City,53.31898,-6.28561,Entire home/apt,337,4,6,20/08/2022,1.07,2,78,6,2,4
4639862,Lovely 1 bedroom in the heart of Dublin 4,24023516,Bernadette,Dublin City,53.33584,-6.22871,Private room,121,1,8,06/11/2022,2.89,2,106,8,2,1
4665890,Rathmines Apartment 1,24141249,Elaine,Dublin City,53.31585,-6.26534,Entire home/apt,149,3,146,26/11/2022,1.6,7,127,36,7,3
4687918,Ensuite room in Dublin,14838253,Javier,Dublin City,53.33503,-6.29154,Private room,43,3,0,,,1,0,0,1,3
4713441,Industrial-chic 2BD Dublin Home,24356222,Frederique,Dublin City,53.36695,-6.25155,Entire home/apt,140,1,2,04/01/2015,0.02,1,0,0,1,1
4728250,Stylish 2BD in Historic Dublin City Centre,2673312,Edel & Gerry,Dublin City,53.34156,-6.27481,Entire home/apt,125,2,99,06/08/2019,1.02,1,0,0,1,2
4743392,Magnificent 3/4 bed Art Deco hse D6,24483572,Gerard,Dublin City,53.32161,-6.2484,Entire home/apt,300,3,0,,,1,0,0,1,3
5760891,Spacious Double Room in large house,29884996,Mark,Dn Laoghaire-Rathdown,53.2826,-6.1226,Private room,60,1,0,,,1,0,0,1,1
5789915,Superb garden & home in great location,29863605,Torunn,Dublin City,53.31787,-6.27939,Entire home/apt,200,4,5,26/08/2017,0.08,1,0,0,1,4
5790359,Three bedroom home near the sea,9045392,Caroo,Fingal,53.58245,-6.13004,Entire home/apt,100,2,75,06/11/2022,0.81,1,192,17,1,2
5833366,Double bedroom in Spencer Dock,30279383,María,Dublin City,53.34912,-6.23894,Private room,55,2,5,01/06/2015,0.05,1,0,0,1,2
5835782,"#2  Dublin04, 2km UCD  5 mn train 2 City,  Beach.",14746247,Karen,Dublin City,53.32138,-6.20728,Private room,49,1,54,06/10/2019,0.71,2,0,0,2,1
5857412,60 Adelaide Square,24141249,Elaine,Dublin City,53.34018,-6.26761,Entire home/apt,198,14,159,16/10/2022,1.7,7,174,9,7,14
5886395,Single room ensuite in Dublin City Center,16096698,Talita,Dublin City,53.34902,-6.27805,Private room,40,3,11,10/07/2017,0.12,2,0,0,2,3
5887020,"Family home, five minutes from City",30573716,Judy,Dublin City,53.31777,-6.25257,Entire home/apt,300,7,4,30/07/2018,0.04,1,0,0,1,7
5891844,Cosy 2 Bedroom Apartment,12761393,Louise,Dn Laoghaire-Rathdown,53.26991,-6.24273,Entire home/apt,40,7,3,11/08/2015,0.03,1,0,0,1,7
5893248,Magnificient Views over Dublin Mountains - slps 2,1557844,Liam And Fiona,Dublin City,53.35699,-6.29095,Entire home/apt,73,2,168,06/12/2022,1.81,8,17,32,8,2
5893921,Perfect city centre location.,69683252,Short Stay Ireland Niall And Gavin,Dublin City,53.35189,-6.24634,Entire home/apt,154,60,90,04/02/2020,0.97,50,149,0,10,35
5914901,Modern Grand Canal Apartment - 2 BR,4215492,Josef,Dublin City,53.34291,-6.23876,Entire home/apt,200,2,2,17/08/2016,0.03,1,0,0,1,2
5929711,UCD/ Donnybrook / Dublin 4. South of City Centre,21013528,Frances,Dn Laoghaire-Rathdown,53.30953,-6.20846,Private room,71,1,20,05/07/2022,0.26,3,0,8,3,1
5931030,4 Bed Luxury Modern Family Home,10778549,Colin,Dn Laoghaire-Rathdown,53.26292,-6.2032,Entire home/apt,275,3,6,16/08/2016,0.07,1,0,0,1,3
5931145,The Oscar Wilde studio for 2  - city ctr 10 min,1557844,Liam And Fiona,Dublin City,53.35678,-6.29138,Entire home/apt,89,2,170,02/12/2022,1.84,8,128,49,8,2
5939399,Charming Victorian house with sauna,30835566,William,Dublin City,53.33569,-6.28225,Entire home/apt,62,2,18,18/03/2019,0.2,1,0,0,1,2
5946473,Lovely period house 30 mins walk to city,20775957,Linda,Dublin City,53.37036,-6.25075,Private room,57,5,228,07/07/2022,2.46,1,1,1,1,5
5986332,Luxurious Central Apartment,17418203,Michael,Dublin City,53.33235,-6.25948,Entire home/apt,250,3,2,18/03/2019,0.03,2,0,0,2,3
5988881,Beautiful apartment in historic Dublin location,12697037,David,Dublin City,53.34246,-6.296,Entire home/apt,59,3,55,24/09/2018,0.69,2,0,0,2,3
6001756,"Heart of Ranelagh, next to the City",22503981,John,Dublin City,53.32208,-6.24939,Entire home/apt,70,3,11,15/08/2018,0.12,1,0,0,1,3
6014140,Large Apartment Great Location!,26804712,Guy,Dublin City,53.33912,-6.27911,Entire home/apt,120,5,2,24/08/2015,0.02,1,0,0,1,5
6023405,Large double room,16719398,Caroline,Dn Laoghaire-Rathdown,53.28236,-6.24534,Private room,60,1,0,,,2,0,0,2,1
6027743,**WORK REMOTELY FROM THIS APARTMENT**GREAT LOCATION NEAR TRINITY COLLEGE  AT MERRION SQUARE,31284582,Paul,Dublin City,53.33738,-6.24092,Entire home/apt,126,14,300,30/10/2022,3.22,69,173,13,10,14
6065352,Double Bedroom in Rathmines,29619787,Rory,Dublin City,53.32301,-6.27342,Private room,70,1,6,10/07/2016,0.07,2,0,0,2,1
6090253,Charming Double Room in Dublin 8,31606534,Miriam,Dublin City,53.33379,-6.29078,Private room,50,3,1,26/05/2015,0.01,1,0,0,1,3
6091960,Relaxing place to explore the city,27685798,Paul,Dublin City,53.37288,-6.23622,Private room,41,2,62,20/12/2018,1.1,1,0,0,1,2
6097160,"Cottage ,,",2937299,Mary,Dublin City,53.35856,-6.17581,Entire home/apt,443,2,127,14/11/2022,1.38,1,191,28,1,2
6111087,Cosy House next to the Sea,7986213,Irina,Dublin City,53.36218,-6.20752,Private room,56,2,2,16/06/2015,0.02,1,0,0,1,2
6111384,Victorian  City Centre 3 Storey Hse,13784709,Thecla,Dublin City,53.32179,-6.26057,Entire home/apt,390,4,14,20/08/2016,0.15,1,0,0,1,4
6118304,City centre period home - Room2Rent,6995339,Emer,Dublin City,53.3617,-6.25024,Private room,65,1,101,04/12/2022,1.09,1,242,6,1,1
6119495,Gorgeous 5 bed Family Home in D 4,31465147,Kate,Dn Laoghaire-Rathdown,53.31083,-6.20638,Entire home/apt,275,5,2,31/07/2015,0.02,1,0,0,1,5
6127298,Ensuite Bedroom with Balcony,5701699,Flavia,Dublin City,53.33022,-6.27629,Private room,48,3,11,25/02/2017,0.12,1,0,0,1,3
6149285,"Superior, detached, family home.",31898810,Graham_and_Nora,Dn Laoghaire-Rathdown,53.27882,-6.27037,Entire home/apt,300,3,10,21/08/2016,0.11,1,0,0,1,3
6153865,Inner City Terrace,11180798,Senan,Dublin City,53.32878,-6.27751,Entire home/apt,178,2,83,04/11/2016,0.9,1,0,0,1,2
6164649,Seaside Escape Clontarf Dublin,31981279,Gavin,Dublin City,53.359,-6.1927,Entire home/apt,180,3,6,31/07/2016,0.07,1,0,0,1,3
6164856,Beautiful home in Dublin centre,31981998,Bridget,Dublin City,53.35232,-6.27354,Entire home/apt,120,2,25,19/05/2019,0.27,1,0,0,1,2
6179782,House in Dalkey Village,32054973,Rory,Dn Laoghaire-Rathdown,53.28014,-6.1125,Entire home/apt,130,3,25,20/08/2022,0.28,1,0,5,1,3
6237072,Family home away from home,32366270,Richeal,Dublin City,53.39081,-6.23821,Entire home/apt,160,3,2,06/08/2019,0.05,1,0,0,1,3
6241997,Bright Rooftop Room in Dublin City,32402071,Alain,Dublin City,53.34477,-6.23735,Private room,69,2,9,07/12/2015,0.1,1,0,0,1,2
6255482,Rent a room in Dublin (Smithfield),32496256,Adriano,Dublin City,53.34773,-6.28194,Shared room,20,1,2,23/11/2015,0.02,1,0,0,1,1
6259901,South Dublin Beach Bungalow,9301292,Morgan,Dublin City,53.33238,-6.21613,Entire home/apt,100,5,0,,,1,0,0,1,5
6266903,Loft apartment in old Distillery beside Croke Park,27606052,John,Dublin City,53.36518,-6.2487,Entire home/apt,99,2,95,29/09/2019,1.03,1,0,0,1,2
6271602,Fab 5 BD Hillwalkers/Family Retreat,3910338,Patrika,Dn Laoghaire-Rathdown,53.26346,-6.21852,Entire home/apt,250,2,4,09/08/2015,0.04,1,0,0,1,2
6283612,Bright Dublin Seaside Apartment - Entire Place,32663745,Jennifer,Fingal,53.41695,-6.14532,Entire home/apt,98,3,15,11/09/2021,0.29,2,0,0,2,3
6289736,Roomate gone for the weekend,32698714,Amo,Dublin City,53.34766,-6.27801,Private room,75,1,2,21/06/2015,0.02,2,0,0,2,1
6290081,Large Luxury Penthouse in the City.,2133795,Carmel,Dublin City,53.33687,-6.27574,Entire home/apt,699,3,86,07/12/2022,0.94,1,201,19,1,3
6294418,Charming victorian redbrick cottage,18760480,Barbara,Dublin City,53.35435,-6.26904,Entire home/apt,190,2,273,10/09/2022,2.97,1,0,11,1,2
6300005,"Modern, Bright & Stylish - Victorian 3 BD home",2760855,Ruth & John,Dublin City,53.31937,-6.28744,Entire home/apt,314,7,20,18/06/2017,0.22,1,39,0,1,7
6309046,Recently Renovated Victorian House,30325866,Marcus,Dublin City,53.33593,-6.22864,Entire home/apt,375,14,20,20/08/2022,0.26,1,107,1,1,14
6347315,Light filled spacious family home,7996626,Fiona,Dublin City,53.3393,-6.3307,Entire home/apt,375,2,28,27/08/2022,0.31,1,342,2,1,2
6348110,Large double room in Castleknock,33067422,Ciara,Fingal,53.38504,-6.38342,Private room,47,4,25,09/11/2022,0.27,2,22,1,2,4
6356614,TEST-Private Room in Dublin,33099904,Tomoka,Dublin City,53.34179,-6.2803,Private room,127,2,0,,,1,0,0,1,2
6360951,Ensuite Room Grand Canal: Ideal for business trip,9213722,Marta,Dublin City,53.33809,-6.2326,Private room,70,5,2,25/05/2015,0.02,1,0,0,1,5
6361100,Nice&Modern Apartment in Dublin,19829026,Cristina,Dublin City,53.3381,-6.2336,Private room,75,1,2,10/08/2015,0.02,1,0,0,1,1
6369845,Apartment in  Dublin city,33193188,Mubarak,Dublin City,53.33598,-6.26102,Private room,90,2,0,,,1,0,0,1,2
6385487,Beautiful self-contained city centre apartment!,32682471,John,Dublin City,53.34977,-6.26702,Entire home/apt,149,3,123,13/11/2022,1.34,1,3,12,1,3
6394075,Modern & spacious river-Appartment,5998542,Markus,Dublin City,53.36304,-6.24557,Entire home/apt,79,4,1,08/06/2015,0.01,1,0,0,1,4
6396228,Private Suite - Howth Harbour Front,19430681,Brian,Fingal,53.38749,-6.06882,Entire home/apt,139,1,449,08/12/2022,4.9,1,146,80,1,1
6406867,Charming Georgian Studio,33415852,Deirdre,Dublin City,53.3568,-6.27016,Entire home/apt,76,2,313,13/03/2020,3.4,1,2,0,1,2
6423196,Rural retreat yet close to airport.,19349249,Eimear,Fingal,53.47816,-6.22203,Private room,73,1,17,12/07/2017,0.19,1,0,0,1,1
6432589,Phoenix Park Dublin,33460029,Ciaran And Anne Marie,Dublin City,53.37007,-6.32935,Entire home/apt,210,5,3,30/05/2018,0.04,1,0,0,1,5
6450986,Dbl. Bedroom Ensuite + own Balcony,14570362,Jan,Dublin City,53.34415,-6.24014,Private room,60,1,26,16/04/2017,0.29,1,0,0,1,1
6450993,Self contained Studio/Bedsit No 4,33683963,Eamon,Dublin City,53.3289,-6.25503,Entire home/apt,81,5,192,06/12/2022,2.13,3,198,31,3,5
6455564,Warm Friendly Home,33675393,Colin,South Dublin,53.34477,-6.41681,Private room,40,1,55,26/05/2019,0.6,1,3,0,1,1
6456408,Twin Double Bedroom in Rathmines,29619787,Rory,Dublin City,53.32264,-6.2738,Private room,70,1,7,15/08/2016,0.08,2,0,0,2,1
6458595,Newly Decorated 3 Bed Spacious Apt,10146624,John,Dublin City,53.31797,-6.33666,Entire home/apt,118,5,22,22/10/2016,0.24,1,0,0,1,5
6465408,"Private en-suite room, own entrance",33747491,Maeve/Tom,Dublin City,53.33052,-6.29095,Entire home/apt,100,3,157,26/09/2022,1.71,1,1,28,1,3
6466331,City Centre Georgian Apartment - Castle Gate View,196575,Shane & Sarah,Dublin City,53.34499,-6.26727,Entire home/apt,232,3,41,13/08/2019,0.45,1,23,0,1,3
6478206,Beautiful house in Great Location,14945512,David,Dublin City,53.32158,-6.24809,Private room,75,2,75,30/10/2017,0.83,1,0,0,1,2
6484506,Charming Victorian 5 bed Mid Terrace,21233422,Peter,Dublin City,53.31914,-6.27358,Entire home/apt,585,2,40,01/08/2021,0.49,1,0,0,1,2
6494825,Luxury City Centre Loft,33895813,Nicola,Dublin City,53.34225,-6.26277,Entire home/apt,120,1,399,14/09/2019,4.35,1,0,0,1,1
6511695,Panoramic views of Grand Canal Dock,33852299,Brian,Dublin City,53.34182,-6.23741,Entire home/apt,190,1,3,02/01/2016,0.03,1,0,0,1,1
6525248,Beautiful Penthouse - City Center,32698714,Amo,Dublin City,53.34841,-6.28059,Private room,81,2,5,02/01/2016,0.05,2,0,0,2,2
6525773,Covenient room,17593300,Anna,Dublin City,53.33876,-6.23537,Private room,75,2,14,20/08/2019,0.15,1,0,0,1,2
6526063,"Glenbeigh, near Dublin City Centre",2783262,Brian,Dublin City,53.35824,-6.29611,Entire home/apt,140,5,2,26/07/2015,0.02,1,0,0,1,5
6530403,Island View Apartment,10254438,Michael,Fingal,53.57445,-6.10292,Entire home/apt,140,2,0,,,1,79,0,1,2
6530735,3 Bed Close to City Centre,10241955,Cathal,Dublin City,53.35317,-6.23918,Entire home/apt,310,2,29,24/07/2017,0.32,1,0,0,1,2
6531116,Fabulous Home in Great Location,28513808,Kiara,Dn Laoghaire-Rathdown,53.29442,-6.20097,Entire home/apt,95,7,1,13/06/2015,0.01,1,0,0,1,7
6543149,Cool Apartment in trendy Ranelagh,14622635,Killian,Dublin City,53.32705,-6.25739,Entire home/apt,120,3,0,,,1,0,0,1,3
6566265,Private room in a family home,4125449,Claudia,Dn Laoghaire-Rathdown,53.30963,-6.20339,Private room,60,30,23,01/09/2022,0.25,2,92,2,2,30
6568588,Bright and spacious penthouse flat,34357191,Peter,Dublin City,53.33675,-6.28553,Private room,54,2,40,27/08/2017,0.44,2,0,0,2,2
6580137,St Patricks Cathedral View 2,5429761,Bob,Dublin City,53.33895,-6.27236,Private room,56,2,291,13/03/2020,3.18,4,0,0,4,2
6583339,Single room,34436953,Daniel,Dublin City,53.36013,-6.26422,Private room,28,20,0,,,1,0,0,1,20
6602165,Happy home! 5.5 miles south Dublin!,777681,Robbie,Dn Laoghaire-Rathdown,53.28307,-6.19277,Private room,80,1,134,22/11/2022,1.54,2,37,37,2,1
6620588,Modern flat in the centre of Dublin,34607781,Lorraine,Dublin City,53.30841,-6.25069,Entire home/apt,75,1,1,14/06/2015,0.01,1,0,0,1,1
4804987,Studio Suite - Dublin 4,24753626,"PREMIER SUITES PLUS, Dublin Ballsbr",Dublin City,53.33189,-6.24944,Entire home/apt,186,1,47,27/11/2022,0.5,1,309,10,1,1
4821901,Beautiful Modern Flat Grand Canal,20433890,Blandine,Dublin City,53.343,-6.23757,Private room,65,1,5,05/11/2015,0.05,1,0,0,1,1
4828017,Cosy double bedroom,20114080,Zofia,Dublin City,53.34204,-6.22606,Private room,45,3,0,,,1,0,0,1,3
4848129,Single bed in the city centre,24944720,Federico,Dublin City,53.34242,-6.27502,Shared room,15,1,0,,,1,0,0,1,1
4857684,Unique exquisite beachfront property 2,15351872,Mary & Jason,Fingal,53.52734,-6.08656,Entire home/apt,150,2,113,28/11/2022,1.46,5,235,30,5,2
4872877,Cosy single room in wooden indoor house,226173077,Justyna,Dublin City,53.34282,-6.31016,Private room,42,2,57,12/11/2022,0.71,2,5,5,2,2
4940924,"Glenamuck, beautiful room for let",19714107,Brian,Dn Laoghaire-Rathdown,53.24446,-6.18115,Private room,98,1,13,21/11/2019,0.19,2,29,0,2,1
4945419,"Exceptional location, Christchurch(Dublin castle)",20149906,Marie,Dublin City,53.34332,-6.27064,Entire home/apt,125,1,5,14/10/2018,0.1,1,0,0,1,1
4963289,"Exquisite Private Suite in Malahide, Dublin.",25585623,Albert,Fingal,53.44779,-6.13524,Private room,70,1,499,30/11/2022,5.25,1,7,113,1,1
4965606,"3 Bed house , near sea , big lounge in Bayside",18466080,Tony,Fingal,53.38976,-6.1385,Entire home/apt,120,22,87,19/10/2022,0.92,1,0,5,1,22
4981330,"Bright, Spacious Apt in City Centre",25679313,Siobhan,Dublin City,53.3553,-6.25801,Entire home/apt,125,3,60,01/11/2016,0.63,1,0,0,1,3
5045518,2 bed house near city and airport,26048219,Pauline,Dublin City,53.37738,-6.21664,Entire home/apt,125,8,59,02/11/2022,0.67,1,111,10,1,8
5056234,"Large luxurious house. 4bed/4bath, 10mins to City",26106771,Ronan,Dn Laoghaire-Rathdown,53.3097,-6.2332,Entire home/apt,450,4,95,23/11/2022,1,1,226,14,1,4
5091879,Beautiful Victorian home in Dublin south city,26306461,Damien,Dublin City,53.32642,-6.25082,Entire home/apt,433,4,23,24/07/2017,0.24,1,3,0,1,4
5092240,Twin Room in city centre apartment,26308394,Anna,Dublin City,53.34545,-6.28441,Private room,50,2,71,09/03/2020,0.75,2,0,0,2,2
5092800,Great Apartment in the city centre,26308394,Anna,Dublin City,53.34532,-6.28312,Entire home/apt,120,4,37,24/02/2020,0.39,2,0,0,2,4
5103919,Fantastic Docklands Apartment,19054004,Michael,Dublin City,53.34579,-6.23709,Entire home/apt,495,3,3,19/03/2017,0.03,1,0,0,1,3
5122717,Rathmines Apt 2,24141249,Elaine,Dublin City,53.31585,-6.26534,Entire home/apt,78,2,189,24/11/2022,2.06,7,61,44,7,2
5123315,Rathmines Apt 3,24141249,Elaine,Dublin City,53.31585,-6.26534,Entire home/apt,155,2,144,27/11/2022,1.59,7,114,45,7,2
5140160,Cowper 415,24141249,Elaine,Dublin City,53.31632,-6.26362,Entire home/apt,180,2,119,28/11/2022,1.58,7,148,47,7,2
5140379,Cowper 443,24141249,Elaine,Dublin City,53.31635,-6.26355,Entire home/apt,190,2,155,26/11/2022,1.62,7,125,58,7,2
5141989,Super central cosy double room,10027438,Theresa,Dublin City,53.35254,-6.24789,Private room,80,2,3,10/12/2022,2.81,1,49,3,1,2
5152543,Modern Room in Dublin City Centre,22845708,Dmitriy,Dublin City,53.34956,-6.23756,Private room,64,5,6,02/04/2017,0.07,1,0,0,1,5
5162413,Rathfarnham Large Room,26700235,Eadaoin (Pronounced A-Deen),South Dublin,53.29715,-6.28204,Private room,80,3,61,29/09/2022,0.77,1,74,15,1,3
5166238,Bright Comfortable Double Dublin South.,26721551,Ann,Dublin City,53.3109,-6.28622,Private room,60,1,90,18/09/2022,0.95,2,103,35,2,1
5166950,Central Apartment in Dublin City,26724382,Peter,Dublin City,53.34676,-6.25467,Entire home/apt,120,15,279,22/10/2019,2.94,1,0,0,1,15
5198526,Home away from Home in Dublin.,26889646,Gerard,Dublin City,53.33851,-6.29102,Private room,120,3,206,27/11/2022,2.16,1,34,33,1,3
5207710,"Stylish, cosy Victorian Centre/3Arena/Conference",19574297,Orla,Dublin City,53.35293,-6.23494,Entire home/apt,281,3,118,31/10/2022,1.25,1,166,6,1,3
5218203,Comfortable Room with Two beds,19970483,Estelle,Dn Laoghaire-Rathdown,53.28486,-6.17929,Private room,65,7,25,21/02/2022,0.28,3,315,2,3,7
5257024,Modern Top Floor City Center Apt,27210529,Yasmine & Colin,Dublin City,53.34325,-6.27423,Entire home/apt,150,2,249,30/09/2019,2.63,1,0,0,1,2
5273761,Beautiful modern cosy apartment,27300935,Yvonne,Dublin City,53.40309,-6.15406,Private room,61,1,177,08/12/2022,1.98,1,226,62,1,1
5295002,2 Bed Apt in Trendy Portobello,19483213,Michael,Dublin City,53.33174,-6.26868,Entire home/apt,150,3,1,17/03/2015,0.01,1,0,0,1,3
5295329,Modern apart in the city center,27422521,Marie,Dublin City,53.35274,-6.26502,Entire home/apt,134,4,10,04/06/2016,0.11,1,0,0,1,4
5300081,"Malahide Village, double room, 7 mins train & bus",27453453,Rosheen,Fingal,53.45336,-6.15504,Private room,90,2,469,11/12/2022,4.97,1,76,33,1,2
5314113,Stylish Seaside Townhouse in Prime Location,26048716,Rercy,Dublin City,53.33875,-6.23884,Entire home/apt,450,5,21,13/11/2022,0.27,1,7,6,1,5
5337567,Duplex Penthouse with Skyline Views in the City Centre,4274855,Adam,Dublin City,53.35066,-6.24804,Entire home/apt,311,2,301,16/11/2022,3.18,1,73,61,1,2
5369640,1930's house in great location,23070294,Nicola,Dublin City,53.32824,-6.22068,Entire home/apt,190,2,2,06/09/2015,0.02,1,0,0,1,2
5370743,Exclusive Detatched Residence. Secure and Private.,27840414,Denise,Dublin City,53.3638,-6.22384,Entire home/apt,281,3,128,24/10/2022,1.36,1,2,26,1,3
5373819,Garden apt in the heart of the city,27857322,Tadhg,Dublin City,53.33031,-6.25976,Entire home/apt,30,3,4,30/12/2019,0.04,1,0,0,1,3
5373926,3 Bed House close to the City Centre,27857643,Margaret,Dublin City,53.33437,-6.32485,Entire home/apt,100,5,0,,,3,0,0,3,5
5431304,Room (loft+sofa bed) in city center,28173115,Lidia&Zsuzsi,Dublin City,53.35049,-6.24389,Private room,75,2,73,14/11/2016,0.77,1,0,0,1,2
5436906,Design & Retro 2 Bedrooms Apt - Christchurch,28205029,Agnes,Dublin City,53.34283,-6.27513,Entire home/apt,140,3,48,03/01/2020,0.51,2,0,0,2,3
5437940,Lovely home 15mins from city centre,25961069,Elmagh,Dn Laoghaire-Rathdown,53.30537,-6.1961,Entire home/apt,180,7,1,25/07/2015,0.01,1,0,0,1,7
5438280,Cosy Green Room in CITY CENTRE,28205029,Agnes,Dublin City,53.3421,-6.27438,Private room,65,3,5,22/11/2019,0.12,2,0,0,2,3
5441663,Lovely city center apartment,19637426,Shiraz,Dublin City,53.34856,-6.231,Entire home/apt,85,1,2,27/07/2015,0.02,2,0,0,2,1
5452665,Dublin City centre apartment!,23404751,Fionnuala,Dublin City,53.36848,-6.2628,Private room,22,14,1,21/07/2015,0.01,1,0,0,1,14
5455984,Room for Ireland v England Rugby,14182153,Aidan,Dublin City,53.33294,-6.23317,Private room,100,1,0,,,1,0,0,1,1
5458089,Restored Georgian Room Close to Heart of Dublin,11013512,Ben,Dublin City,53.32844,-6.25069,Private room,69,2,355,04/12/2022,3.94,2,85,70,2,2
5472279,Family home with great sea views,28383428,Sue,Fingal,53.38389,-6.06302,Entire home/apt,150,7,4,04/08/2018,0.05,1,0,0,1,7
